mdc\.addr,mdc\.click,mdc\.request\.id
95.90.246.211,2486590245,2779953180985
176.27.21.74,2486480823,2780140601429
5.159.170.193,2486503618,2779891102285
93.131.203.4,2486531354,2779947233659
93.255.188.99,2486435855,2780017411512
88.188.171.211,2486515522,2779927696346
93.128.29.2, ,2779947233664
185.5.48.231,2486425932,2779940044944
151.16.158.32,2486496663,2780056283567
92.26.85.171,2486433844,2779950726624
217.119.66.91,2486520440,2779958033987
151.254.76.164,2486513536,2779994617777
46.222.177.46,2486603137,2779972546085
91.242.149.58,2486548190,2780086388800
92.40.178.103,2486512531,2779922289773
51.146.78.150,2486602109,2779931653119
88.125.173.151,2486520443,2779958033995
86.220.134.89,2486605058,2780097780202
47.64.115.220,2486449667,2779954680521
78.213.81.172,2486574420,2780084700774
86.156.186.148,2486534366,2780086260808
109.245.227.28,2486489739,2779944954954
2.218.172.132,2486522450,2780032049868
90.54.110.55,2486425937,2779940044979
66.249.64.229, ,2779994737731
79.117.222.202,2486577315,2780123213178
2.125.190.190,2486535315,2780082069222
77.54.114.13,2486488696,2779896739782
47.19.147.82,2486612064,2780031090292
49.190.119.58,2486494609,2780083509431
95.223.53.66,2486557047,2780031210050
185.35.111.44,2486421898,2779954799768
31.22.162.85,2486448668,2779921570716
31.4.241.2,2486575438,2780082549323
84.190.106.64,2486614013,2780127409531
168.140.254.128,2486556098,2779997736029
194.11.197.209,2486589213,2779971347221
93.223.198.238,2486421896,2779954799757
2.48.203.201,2486444765,2779949871374
88.15.55.90,2486545131,2780123812958
90.199.111.104,2486523409,2780102578041
115.131.104.107,2486452685,2779911259084
185.231.255.139,2486506566,2780129928458
41.122.70.31,2486532319,2779925946049
109.149.218.206,2486500558,2779994737716
64.46.12.133,2486500557,2779994737695
95.247.146.170,2486605059,2780097780207
85.255.237.36,2486555162,2780048487891
213.142.97.88,2486549213,2780030130792
188.240.161.39,2486450652,2779879947099
104.28.129.36,2486616023,2780032649835
79.77.241.250,2486575439,2780082549326
90.167.219.104,2486481804,2779923607537
119.15.78.37,2486535314,2780082069208
87.91.131.240,2486587210,2779942320098
79.25.205.113,2486595146,2780050047510
93.41.33.80,2486522449,2780032049863
35.214.179.56,2486524358,2780098019894
37.201.228.67,2486525404,2780081830636
90.173.68.80,2486602108,2779931653106
37.96.37.188,2486458570,2779926976496
86.160.134.3,2486486766,2779904421850
88.201.4.112,2486618018,2780064197776
94.174.103.142,2486467465,2779926301039
176.251.68.51,2486554100,2780091417460
88.97.203.182,2486520442,2779958033993
176.198.203.154,2486581276,2780085309136
38.83.114.122,2486549212,2780030130779
83.104.172.212,2486563010,2779937408184
76.22.91.37,2486421894,2779954799743
2.220.148.71,2486442786,2779952945412
93.199.144.114,2486483846,2779988143412
27.125.245.162,2486499540,2780006860247
109.135.36.235,2486444764,2779949871365
90.94.136.210,2486468450,2780083625715
93.23.50.49,2486557046,2780031210042
77.108.60.236,2486421897,2779954799758
88.152.9.42,2486448666,2779921570705
80.187.80.239,2486545130,2780123812952
37.167.249.112,2486532318,2779925946044
109.43.114.32,2486527371,2780077276533
217.117.229.10,2486452686,2779911259092
5.90.3.44,2486454597,2779923847056
68.66.106.63,2486555161,2780048487882
79.148.151.106,2486455629,2779939925282
82.35.233.149,2486362990,2779975670301
49.42.169.194,2486549211,2780030130775
86.191.197.172,2486597120,2780095020885
94.31.109.241,2486435854,2780017411502
51.252.241.202,2486449666,2779954680517
31.217.161.181,2486458573,2779926976533
177.77.158.116,2486500559,2779994737717
47.64.115.203,2486591236,2779924446068
151.18.11.134,2486603136,2779972546074
91.125.229.12,2486482841,2780031689905
91.137.24.184,2486536316,2780083980360
5.80.109.151,2486448667,2779921570707
161.184.10.205,2486540193,2779866507904
175.35.90.181,2486562014,2779942439932
137.220.127.130,2486455630,2779939925285
78.241.142.196,2486504567,2779895419984
70.48.226.70,2486517444,2779951565684
95.237.46.128,2486599197,2780095740502
87.220.186.64,2486589212,2779971347211
119.15.77.0,2486460602,2780081470869
195.112.39.57,2486552106,2780065875986
217.245.119.254,2486443785,2780093336117
5.90.244.6,2486555159,2780048487852
207.104.41.88,2486476905,2780076437968
37.188.144.183,2486595148,2780050047520
95.231.210.138,2486488694,2779896739770
84.120.118.208,2486433842,2779950726609
79.146.150.96,2486584321,2780025333598
88.152.9.146,2486468449,2780083625711
90.146.45.43,2486587211,2779942320113
201.13.64.242,2486586232,2780077516244
82.9.168.108,2486486765,2779904421837
91.114.33.246,2486452684,2779911259083
220.244.76.117,2486598164,2779925285780
200.133.48.130,2486536315,2780083980354
86.7.152.39,2486488693,2779896739766
79.150.73.86,2486476904,2780076437964
201.30.131.76,2486481802,2779923607516
147.161.97.223,2486581275,2780085309130
90.187.214.33,2486557045,2780031210039
220.245.254.139,2486550173,2780092616560
80.189.57.45,2486521432,2779944595351
87.16.156.72,2486529354,2779993299048
79.116.245.219,2486600116,2779915816836
86.132.65.56,2486479789,2779924925713
91.115.149.137,2486533322,2780077635792
87.181.40.107,2486513534,2779994617752
67.44.240.49,2486459488,2779921930270
77.54.114.13,2486595147,2780050047513
179.240.18.162,2486501607,2780103297753
88.152.11.83,2486553108,2779998585122
71.121.174.132,2486573372,2780097660397
86.20.97.204,2486501610,2780103297768
84.225.164.40,2486524357,2780098019885
79.116.174.222,2486586234,2780077516253
110.78.165.229,2486421893,2779954799732
102.177.65.10,2486477892,2779925581046
98.97.188.236,2486504566,2779895419966
79.117.215.16,2486532317,2779925946034
37.15.176.105,2486498666,2779925467155
102.222.234.179,2486584322,2780025333599
62.57.48.183,2486481803,2779923607522
217.95.132.43,2486476903,2780076437951
88.120.27.54,2486552105,2780065875974
87.168.242.130,2486546218,2779902017886
31.48.90.135,2486586233,2780077516246
88.122.129.4,2486460601,2780081470857
2.122.207.249,2486598163,2779925285771
84.161.243.215,2486557044,2780031210027
92.237.189.125,2486545129,2780123812943
79.41.29.41,2486458572,2779926976520
188.102.176.222,2486617018,2780071642343
82.132.234.11,2486522448,2780032049852
87.149.188.103,2486468448,2780083625705
84.121.31.125,2486539257,2779953660597
88.130.63.136,2486603135,2779972546063
188.30.159.45,2486581274,2780085309128
77.103.156.214,2486452683,2779911259081
1.43.233.70,2486486764,2779904421828
172.250.8.231,2486480822,2780140601411
213.207.159.156,2486521430,2779944595324
200.100.246.41,2486362989,2779975670267
79.45.74.113,2486582242,2780082189524
142.167.40.18,2486512527,2779922289719
173.164.169.41,2486464504,2780044164317
82.53.246.226,2486548189,2780086388791
117.96.40.27,2486524356,2780098019874
35.214.179.56,2486474930,2779937288449
79.116.241.154,2486434790,2780002062714
201.186.5.90,2486603133,2779972546038
1.140.221.221,2486522447,2780032049849
77.16.64.140,2486519504,2780069952858
80.187.85.157,2486604002,2780083270213
1.145.34.199,2486534365,2780086260781
79.197.229.186,2486447749,2779923008973
83.223.179.145,2486425933,2779940044948
89.134.13.52,2486581273,2780085309120
80.187.82.147,2486460600,2780081470845
217.149.173.112,2486484843,2780080991548
122.148.194.117,2486540192,2779866507898
66.249.70.2, ,2780084220147
83.251.92.93,2486421891,2779954799721
84.84.214.127,2486613040,2780073201717
148.69.21.95,2486488692,2779896739751
79.25.205.113,2486580349,2779905981566
45.71.105.235,2486554098,2780091417435
86.132.114.242,2486435851,2780017411461
46.165.139.102,2486525401,2780081830615
176.185.128.144,2486556097,2779997736012
89.244.127.39,2486559041,2780084220141
109.138.119.119,2486425935,2779940044953
188.81.142.208,2486612062,2780031090263
66.249.64.73, ,2779902017885
93.47.42.148,2486527370,2780077276505
177.55.157.165,2486447748,2779923008966
92.40.178.243,2486514518,2780124292256
188.220.199.136,2486512526,2779922289718
94.254.152.18,2486362988,2779975670263
78.21.126.190,2486581272,2780085309118
83.39.156.177,2486478850,2779939745512
152.86.117.49,2486459486,2779921930232
83.47.137.255,2486430783,2779919414004
82.5.17.171,2486611031,2780318387387
176.170.54.58,2486517443,2779951565681
67.255.52.81,2486598162,2779925285765
89.247.167.25,2486483843,2779988143391
87.4.41.200,2486612063,2780031090269
41.116.230.78,2486442785,2779952945398
79.18.117.65,2486437826,2779879707004
137.220.79.233,2486536314,2780083980341
66.90.240.139,2486512528,2779922289726
87.175.113.93,2486604004,2780083270241
37.223.100.90,2486433840,2779950726583
151.28.156.149,2486574418,2780084700744
80.233.43.23,2486554099,2780091417445
86.18.217.59,2486542212,2780106894907
84.225.73.164,2486433841,2779950726585
213.7.203.90,2486603134,2779972546059
89.244.85.87,2486429918,2780135804978
82.32.112.244,2486449665,2779954680499
194.230.146.102,2486480821,2780140601399
174.236.98.174,2486512529,2779922289741
88.163.32.222,2486425934,2779940044952
109.164.54.191,2486512530,2779922289743
2.222.207.247,2486547183,2780122253750
31.152.1.27,2486496660,2780056283533
88.172.125.216,2486483844,2779988143394
92.184.118.41,2486514519,2780124292261
62.224.182.244,2486502651,2780032889683
178.202.191.125,2486573370,2780097660366
99.246.38.26,2486535311,2780082069170
81.105.79.170,2486587209,2779942320090
188.129.81.189,2486609048,2779937168107
172.56.209.4,2486486763,2779904421826
46.11.153.199,2486532316,2779925946020
114.122.134.254,2486580347,2779905981546
79.226.207.225,2486482840,2780031689886
50.86.177.85,2486489738,2779944954907
174.249.181.184,2486597119,2780095020866
84.122.245.86,2486535312,2780082069189
69.116.61.89,2486577314,2780123213150
147.161.109.45,2486561036,2780096348876
45.141.123.121,2486435848,2780017411432
31.94.20.26,2486586231,2780077516233
36.255.114.1,2486435853,2780017411475
84.122.181.28,2486482839,2780031689881
123.243.67.247,2486531353,2779947233632
92.40.178.243,2486563005,2779937408116
191.6.121.112,2486540186,2779866507780
92.211.36.200,2486440730,2780099221512
202.130.199.247,2486518486,2779935849656
151.44.8.231,2486616030,2780032649898
192.95.131.79,2486559038,2780084220114
24.119.180.34,2486447747,2779923008954
148.252.129.85,2486618017,2780064197748
182.2.140.223,2486550172,2780092616543
37.29.152.99,2486515520,2779927696301
91.171.103.48,2486559039,2780084220115
62.224.250.122,2486486762,2779904421823
136.158.64.47,2486496661,2780056283534
178.139.59.177,2486583282,2779979749385
90.68.153.73,2486575436,2780082549297
5.90.102.248,2486555160,2780048487863
12.50.57.226,2486464503,2780044164306
45.26.168.198,2486484842,2780080991542
185.69.144.166,2486607122,2779950846323
103.243.84.25,2486433839,2779950726581
193.5.232.249,2486486761,2779904421818
31.38.163.186,2486467464,2779926301007
188.26.195.114,2486449664,2779954680494
61.8.146.91,2486425931,2779940044938
2.100.46.188,2486501608,2780103297754
79.45.74.113,2486435852,2780017411464
79.117.156.210,2486595145,2780050047489
31.165.238.179,2486542210,2780106894891
90.173.216.29,2486536313,2780083980329
82.7.167.116,2486529353,2779993299030
86.207.135.132,2486437825,2779879706986
5.14.158.171,2486542211,2780106894896
37.201.193.206,2486584320,2780025333578
37.66.150.31,2486521431,2779944595332
51.191.151.43,2486474928,2779937288435
85.49.149.136,2486419995,2779924206538
178.226.33.173,2486460598,2780081470839
151.16.28.200,2486474929,2779937288439
185.104.138.99,2486590243,2779953180936
77.119.215.98,2486596159,2780087819202
176.150.171.146,2486525395,2780081830566
62.19.60.243,2486580348,2779905981549
95.18.66.72,2486496659,2780056283530
82.28.85.144,2486484841,2780080991529
51.194.142.168,2486524355,2780098019863
96.232.183.39,2486434789,2780002062706
86.190.247.77,2486482837,2780031689867
83.99.32.186,2486524354,2780098019858
101.183.150.121,2486618013,2780064197716
66.249.70.32, ,2780099221508
205.220.236.149,2486476902,2780076437936
176.1.194.206,2486504564,2779895419939
86.27.6.14,2486436795,2779915936208
187.183.38.164,2486515517,2779927696282
188.26.218.246,2486560037,2780030850270
85.31.131.84,2486500556,2779994737691
2.100.202.91,2486574417,2780084700731
79.210.45.113,2486433838,2779950726574
86.23.243.197,2486501606,2780103297750
87.159.192.210,2486561035,2780096348874
91.239.157.85,2486426914,2779938782684
87.8.99.118,2486433836,2779950726565
139.47.32.127,2486460599,2780081470840
92.97.227.159,2486449663,2779954680488
95.91.214.175,2486604003,2780083270229
58.111.101.50,2486482838,2780031689876
158.47.241.82,2486548187,2780086388768
45.141.238.126,2486523408,2780102578008
67.44.240.49,2486480820,2780140601393
93.34.148.96,2486519503,2780069952845
73.183.161.50,2486506564,2780129928431
90.248.50.220,2486498665,2779925467134
203.189.4.4,2486519502,2780069952840
86.24.200.241,2486483841,2779988143379
179.6.82.21,2486484840,2780080991511
95.223.78.166,2486600115,2779915816815
209.152.106.157,2486504565,2779895419954
151.255.1.161,2486421890,2779954799709
80.7.100.8,2486549210,2780030130757
213.195.88.86,2486482836,2780031689866
188.171.176.136,2486563009,2779937408139
5.91.58.81,2486464502,2780044164292
87.215.223.208,2486454595,2779923847021
172.56.29.79,2486582241,2780082189503
79.219.89.132,2486436796,2779915936210
49.229.178.117,2486600113,2779915816779
129.222.159.220,2486524353,2780098019850
91.173.248.253,2486583280,2779979749371
85.87.5.91,2486426913,2779938782675
86.9.104.77,2486552104,2780065875960
188.129.81.189,2486477891,2779925581020
2.241.139.13,2486520437,2779958033947
195.5.76.25,2486534364,2780086260759
188.26.196.182,2486460597,2780081470820
95.90.211.163,2486604000,2780083270190
84.225.73.164,2486590244,2779953180939
80.1.27.135,2486506563,2780129928428
85.60.146.191,2486599195,2780095740467
80.216.148.252,2486532313,2779925945993
79.80.123.12,2486536312,2780083980325
51.253.246.200,2486447746,2779923008950
45.10.155.52,2486575435,2780082549288
88.21.231.244,2486552103,2780065875959
86.20.239.66,2486477889,2779925580999
176.151.84.125,2486552102,2780065875957
94.15.30.149,2486448665,2779921570673
80.45.242.187,2486617015,2780071642307
109.81.21.185,2486449662,2779954680476
151.48.144.210,2486549209,2780030130754
37.228.245.113,2486611030,2780318387356
92.239.102.31,2486562013,2779942439894
93.35.130.205,2486498664,2779925467127
91.173.207.59,2486545126,2780123812895
77.188.227.58,2486602106,2779931653071
95.91.245.12,2486602107,2779931653074
95.90.246.158,2486476901,2780076437935
79.116.133.215,2486529352,2779993299013
92.184.106.244,2486518485,2779935849645
76.170.198.215,2486419991,2779924206495
49.199.152.83,2486452680,2779911259040
84.65.41.238,2486598161,2779925285737
86.148.232.16,2486437824,2779879706981
179.217.231.8,2486476900,2780076437927
61.8.147.158,2486524352,2780098019843
85.55.101.64,2486477890,2779925581015
31.208.186.1,2486548185,2780086388741
139.138.219.234,2486430780,2779919413964
86.28.207.167,2486555158,2780048487848
153.100.177.34,2486534363,2780086260754
77.25.20.135,2486599194,2780095740464
80.103.142.175,2486562012,2779942439879
89.160.231.113,2486436793,2779915936199
93.107.145.156,2486499539,2780006860195
178.27.216.112,2486447745,2779923008946
5.225.29.118,2486523407,2780102577991
95.89.245.33,2486426912,2779938782674
151.254.73.53,2486546217,2779902017854
79.157.7.171,2486500555,2779994737680
77.101.63.159,2486607123,2779950846337
91.10.237.23,2486430781,2779919413970
88.97.244.42,2486434787,2780002062696
95.91.247.163,2486539256,2779953660565
38.187.27.43,2486581270,2780085309079
185.67.69.80,2486557042,2780031209995
81.43.46.62,2486513532,2779994617719
93.57.248.252,2486515519,2779927696290
24.185.153.240,2486501603,2780103297696
195.235.103.4,2486433837,2779950726566
79.140.115.133,2486466428,2780125851048
176.200.49.48,2486433835,2779950726559
111.220.92.33,2486459487,2779921930236
82.197.48.85,2486494608,2780083509383
108.147.177.51,2486557043,2780031209996
81.90.117.152,2486474927,2779937288425
151.35.218.133,2486546215,2779902017820
212.198.176.255,2486554097,2780091417419
80.180.172.4,2486590242,2779953180932
90.66.124.64,2486596157,2780087819187
80.44.53.174,2486586230,2780077516213
176.1.133.154,2486419994,2779924206517
93.9.237.165,2486468446,2780083625668
176.198.203.171,2486454594,2779923847004
37.96.121.95,2486547180,2780122253720
129.222.159.220,2486555155,2780048487803
88.166.34.83,2486518483,2779935849627
213.194.153.72,2486540190,2779866507861
81.141.4.247,2486533319,2780077635754
188.155.36.136,2486519501,2780069952832
47.61.149.38,2486452682,2779911259059
134.3.16.14,2486525399,2780081830571
72.185.32.7,2486557041,2780031209994
151.57.127.187,2486532314,2779925945994
62.49.89.196,2486618016,2780064197726
51.223.70.115,2486586229,2780077516210
143.178.73.128,2486455628,2779939925236
213.147.164.34,2486547181,2780122253722
182.232.123.53,2486561034,2780096348866
92.107.212.83,2486442784,2779952945361
103.29.87.152,2486440729,2780099221482
82.4.154.54,2486539255,2779953660559
79.117.215.12,2486481801,2779923607483
188.29.223.129,2486514515,2780124292220
92.97.123.125,2486525400,2780081830574
188.61.113.246,2486609047,2779937168077
31.10.131.248,2486617016,2780071642312
31.221.151.147,2486549207,2780030130742
86.216.23.154,2486546216,2779902017836
81.106.116.59,2486529351,2779993299004
80.4.85.111,2486537261,2780183790544
188.26.196.104,2486471331,2780077995379
176.3.142.61,2486598159,2779925285723
91.126.180.255,2486587207,2779942320067
86.250.138.91,2486455627,2779939925223
51.7.38.157,2486613037,2780073201690
82.66.3.50,2486501604,2780103297718
93.238.5.164,2486515518,2779927696284
84.63.141.72,2486554096,2780091417415
88.149.172.208,2486604001,2780083270209
86.123.153.88,2486440728,2780099221481
37.15.114.242,2486540191,2779866507862
12.74.213.140,2486527369,2780077276489
90.214.205.10,2486480819,2780140601377
109.166.128.171,2486471327,2780077995350
188.26.198.11,2486525398,2780081830570
141.195.138.177,2486587205,2779942320064
172.56.94.6,2486536311,2780083980313
31.192.96.250,2486618015,2780064197719
94.196.39.88,2486452681,2779911259051
37.29.170.144,2486464501,2780044164277
95.229.79.206,2486500554,2779994737674
149.102.60.109,2486597117,2780095020839
2.10.248.188,2486514516,2780124292229
176.179.81.62,2486552101,2780065875947
188.129.81.189,2486521429,2779944595313
172.56.149.153,2486447744,2779923008940
86.189.195.185,2486501605,2780103297728
93.209.206.6,2486498662,2779925467116
37.183.189.34,2486421888,2779954799687
79.35.156.235,2486430782,2779919413985
76.22.91.37,2486520436,2779958033942
79.217.251.203,2486618014,2780064197717
95.63.238.114,2486545127,2780123812898
189.176.67.169,2486514517,2780124292230
159.26.106.130,2486421889,2779954799705
31.38.153.10,2486587206,2779942320065
37.168.6.14,2486502649,2780032889637
176.3.44.162,2486590241,2779953180924
45.148.254.143,2486498663,2779925467118
37.201.228.44,2486607121,2779950846317
5.173.184.57,2486616026,2780032649864
90.100.242.108,2486618011,2780064197708
86.192.131.42,2486598160,2779925285725
37.14.236.9,2486574415,2780084700711
92.167.178.204,2486435850,2780017411439
77.119.206.18,2486503612,2779891102220
176.5.134.211,2486537259,2780183790537
80.187.103.116,2486478847,2779939745487
46.199.92.103,2486481799,2779923607462
104.28.40.143,2486563007,2779937408124
82.78.232.108,2486488690,2779896739721
176.3.142.61,2486419993,2779924206508
95.223.231.125,2486595144,2780050047467
37.14.100.216,2486616028,2780032649867
187.26.207.16,2486486758,2779904421775
70.77.253.149,2486459485,2779921930228
109.14.186.102,2486551110,2780096940064
201.186.136.43,2486517441,2779951565642
94.59.221.110,2486618012,2780064197715
86.24.248.122,2486613036,2780073201683
107.116.165.35,2486500553,2779994737658
24.5.133.169,2486477888,2779925580994
31.205.8.170,2486500552,2779994737650
213.149.85.29,2486470367,2779938659986
5.195.155.126,2486539254,2779953660556
86.10.127.75,2486542208,2780106894877
79.228.28.218,2486525397,2780081830569
93.35.60.204,2486503614,2779891102224
37.224.167.9,2486525396,2780081830568
90.68.153.73,2486440727,2780099221474
91.114.33.246,2486468443,2780083625646
178.197.195.136,2486478848,2779939745488
77.231.131.115,2486584318,2780025333550
188.26.196.202,2486582240,2780082189484
84.61.149.202,2486607120,2779950846308
145.40.159.53,2486438893,2780113613527
91.125.123.82,2486504563,2779895419931
176.3.70.238,2486596155,2780087819172
94.0.1.9,2486474925,2779937288409
47.60.32.135,2486435849,2780017411436
149.90.242.227,2486467462,2779926300960
94.156.30.144,2486616027,2780032649865
31.27.218.37,2486512525,2779922289701
91.80.82.35,2486502650,2780032889644
83.225.53.144,2486512524,2779922289697
84.115.229.249,2486458567,2779926976470
85.251.102.200,2486481800,2779923607481
79.248.221.61,2486532312,2779925945968
185.38.49.24,2486609046,2779937168072
86.99.205.29,2486466425,2780125851032
151.81.81.86,2486595143,2780050047461
94.15.247.81,2486419992,2779924206501
86.16.152.105,2486503613,2779891102222
62.193.62.219,2486563006,2779937408117
174.104.224.79,2486598158,2779925285717
188.71.253.41,2486502648,2780032889627
2.44.137.240,2486605055,2780097780144
79.228.136.167,2486550171,2780092616510
88.130.116.38,2486599193,2780095740443
18.195.159.62,2486449661,2779954680463
84.146.131.49,2486437823,2779879706963
176.223.63.242,2486455623,2779939925160
91.56.145.234,2486459484,2779921930213
94.175.112.22,2486617014,2780071642299
77.20.248.226,2486440725,2780099221461
124.183.66.24,2486440724,2780099221453
212.5.158.46,2486433834,2779950726548
83.142.141.199,2486582234,2780082189435
188.129.81.189,2486595142,2780050047456
176.1.193.79,2486449659,2779954680447
109.208.200.95,2486554095,2780091417404
201.186.136.43,2486436791,2779915936183
86.252.78.192,2486533317,2780077635724
82.43.147.127,2486486760,2779904421788
84.64.86.36,2486498661,2779925467097
91.160.24.2,2486471330,2780077995364
79.247.52.196,2486605056,2780097780145
223.187.116.146,2486575434,2780082549259
95.88.152.66,2486584316,2780025333517
31.219.225.227,2486466426,2780125851036
93.44.194.202,2486513530,2779994617702
78.245.247.187,2486590240,2779953180893
185.39.143.36,2486587204,2779942320052
90.19.94.166,2486584317,2780025333523
174.236.225.154,2486518482,2779935849615
200.68.184.130,2486603131,2779972546007
121.121.56.105,2486555154,2780048487801
93.34.227.57,2486443784,2780093336059
95.90.224.244,2486486759,2779904421786
92.206.251.175,2486584314,2780025333451
66.249.64.46, ,2779921930216
178.115.63.53,2486618010,2780064197704
129.208.90.15,2486553105,2779998585038
37.231.109.133,2486574412,2780084700692
109.161.186.178,2486437822,2779879706949
190.2.68.147,2486586228,2780077516187
51.235.189.161,2486563004,2779937408112
176.3.176.118,2486553106,2779998585060
151.54.197.25,2486542207,2780106894868
12.9.182.38,2486554094,2780091417403
2.123.219.172,2486557040,2780031209981
89.246.99.252,2486476899,2780076437906
62.19.60.243,2486563003,2779937408099
67.183.144.197,2486555157,2780048487812
89.0.212.61,2486468444,2780083625649
98.97.85.178,2486460596,2780081470791
88.166.97.138,2486522444,2780032049786
176.133.72.75,2486519499,2780069952805
107.116.165.35,2486550167,2780092616476
143.178.73.128,2486542206,2780106894864
88.149.243.207,2486548184,2780086388734
101.161.71.184,2486597116,2780095020802
217.14.214.158,2486559037,2780084220089
47.42.210.107,2486525394,2780081830553
128.79.114.252,2486557039,2780031209968
90.168.170.10,2486458565,2779926976450
80.187.74.46,2486599192,2780095740434
86.216.75.92,2486500551,2779994737647
98.97.188.236,2486519497,2780069952793
92.72.54.101,2486489736,2779944954860
41.123.83.232,2486546214,2779902017814
79.218.242.25,2486527367,2780077276458
46.96.66.191,2486478845,2779939745474
134.147.21.198,2486524351,2780098019823
151.254.128.32,2486442783,2779952945345
194.230.161.2,2486426911,2779938782645
176.151.99.181,2486481798,2779923607456
90.146.132.53,2486466423,2780125851023
108.233.178.98,2486609045,2779937168063
76.22.91.37,2486529348,2779993298983
86.135.233.91,2486586226,2780077516180
182.232.123.53,2486547179,2780122253705
109.152.103.96,2486501601,2780103297689
109.43.48.126,2486502647,2780032889625
79.117.167.193,2486582238,2780082189457
101.56.212.139,2486607119,2779950846294
46.193.0.131,2486605054,2780097780137
87.160.73.70,2486450651,2779879947014
5.70.99.152,2486512523,2779922289657
79.25.205.113,2486535309,2780082069137
77.171.202.122,2486442782,2779952945342
217.236.51.202,2486458566,2779926976455
128.234.108.3,2486547178,2780122253704
93.66.65.18,2486478846,2779939745477
37.11.226.229,2486575433,2780082549245
79.117.199.163,2486482835,2780031689838
31.16.255.68,2486482834,2780031689833
85.5.114.93,2486483840,2779988143339
156.155.38.231,2486533318,2780077635728
161.184.10.205,2486555156,2780048487810
178.78.90.119,2486484836,2780080991479
79.127.141.101,2486523404,2780102577959
80.139.58.137,2486471329,2780077995355
148.252.159.45,2486614010,2780127409452
109.83.185.190,2486551109,2780096940038
188.129.81.189,2486428945,2779900818039
87.4.81.114,2486574411,2780084700691
201.186.136.43,2486580345,2779905981524
109.43.114.58,2486515515,2779927696252
87.88.151.33,2486506560,2780129928380
12.74.199.28,2486486757,2779904421771
89.244.227.204,2486607118,2779950846291
109.236.7.70,2486477887,2779925580983
45.10.155.52,2486466422,2780125851018
80.134.60.181,2486467461,2779926300954
83.254.134.6,2486503611,2779891102176
187.18.141.71,2486551108,2780096940029
85.60.146.84,2486506561,2780129928387
105.246.93.192,2486477886,2779925580971
66.90.240.139,2486357997,2780083270131
76.71.24.29,2486519500,2780069952807
95.90.247.151,2486515516,2779927696258
194.230.161.126,2486484837,2780080991480
58.160.133.113,2486437821,2779879706925
