mdc\.addr,mdc\.click,mdc\.request\.id
190.27.149.175,2495498300,2782235299999
190.27.149.175,2495466374,2782188761206
190.27.149.175,2495789009,2782210616654
190.27.149.175,2495735088,2782313212202
190.27.149.175,2495425533,2782328691914
190.27.149.175,2495261885,2782345731735
190.27.149.175,2495723241,2782404994640
190.27.149.175,2495705652,2782099491415
190.27.149.175,2495433999,2782334329117
190.27.149.175,2495472643,2782459241104
190.27.149.175,2495638228,2782470887622
190.27.149.175,2495739070,2782342608077
190.27.149.175,2495703623,2782420000769
190.27.149.175,2495590339,2782436807538
190.27.149.175,2495442803,2782315853026
190.27.149.175,2495743053,2782314292007
190.27.149.175,2495591493,2782460327345
190.27.149.175,2495643282,2782181306147
190.27.149.175,2495451611,2782292320637
190.27.149.175,2495418650,2782365040990
190.27.149.175,2495426997,2782459367537
190.27.149.175,2495565217,2782300493460
190.27.149.175,2495583521,2782462251769
190.27.149.175,2495261881,2782345731670
190.27.149.175,2495753089,2782403320582
190.27.149.175,2495601133,2782344291897
190.27.149.175,2495789002,2782210616570
190.27.149.175,2495630274,2782347531877
190.27.149.175,2495743047,2782314291930
190.27.149.175,2495352948,2782372727904
190.27.149.175,2495591483,2782460327248
190.27.149.175,2495352947,2782372727901
190.27.149.175,2495626265,2782433571730
190.27.149.175,2495591481,2782460327195
190.27.149.175,2495665073,2782411465950
190.27.149.175,2495441988,2782473287669
190.27.149.175,2495666111,2782310450966
190.27.149.175,2495715264,2782466091725
190.27.149.175,2495510854,2782397800735
190.27.149.175,2495367764,2782187920786
190.27.149.175,2495741043,2782419767440
190.27.149.175,2495624286,2782385451682
190.27.149.175,2495745069,2782224585775
190.27.149.175,2495608424,2782448447116
190.27.149.175,2495602857,2782437291347
190.27.149.175,2495583489,2782462251342
190.27.149.175,2495466354,2782188760685
190.27.149.175,2495441971,2782473287342
190.27.149.175,2495496278,2782433927033
190.27.149.175,2495441969,2782473287323
190.27.149.175,2495486999,2782181320411
190.27.149.175,2495539845,2782297734478
190.27.149.175,2495425505,2782328691353
190.27.149.175,2495486998,2782181320384
190.27.149.175,2495511266,2782428171195
190.27.149.175,2495663083,2781902849942
190.27.149.175,2495367740,2782187920390
190.27.149.175,2495429703,2782460927174
190.27.149.175,2495523802,2782333488560
190.27.149.175,2495636252,2782105250889
190.27.149.175,2495617222,2782362891319
190.27.149.175,2495424597,2782188745953
190.27.149.175,2495415607,2782187905672
190.27.149.175,2495261834,2782345731038
190.27.149.175,2495737009,2782429006824
190.27.149.175,2495451563,2782292319958
190.27.149.175,2495393993,2782236055810
190.27.149.175,2495611587,2782190785165
190.27.149.175,2495477633,2782446040188
190.27.149.175,2495657043,2782330369889
190.27.149.175,2495737003,2782429006684
190.27.149.175,2495415601,2782187905511
190.27.149.175,2495462792,2782390486990
190.27.149.175,2495741008,2782419766848
190.27.149.175,2495605464,2782273164472
190.27.149.175,2495439559,2782200399961
190.27.149.175,2495557942,2782459726350
190.27.149.175,2495745021,2782224585147
190.27.149.175,2495600948,2782210615558
190.27.149.175,2495433931,2782334328010
190.27.149.175,2495745018,2782224585105
190.27.149.175,2495497801,2782457450963
190.27.149.175,2495471225,2782387610885
190.27.149.175,2495723186,2782404993521
190.27.149.175,2495523767,2782333488064
190.27.149.175,2495451540,2782292319533
190.27.149.175,2495543991,2782342606966
190.27.149.175,2495626201,2782433570754
190.27.149.175,2495534994,2782419766539
190.27.149.175,2495636229,2782105250370
190.27.149.175,2495703559,2782419999611
185.216.73.95,2495565153,2782300492226
185.216.73.95,2495600926,2782210615226
191.95.53.228,2495450524,2782239647195
185.216.73.95,2495663019,2781902848811
186.86.33.159,2495729086,2782425159084
186.86.33.159,2495508600,2782408485578
186.86.33.159,2495608316,2782448445199
181.236.20.205,2495603484,2782201103463
181.236.20.205,2495508575,2782408485072
181.236.20.205,2495608312,2782448445132
181.236.20.205,2495349843,2782270290413
181.236.20.205,2495510719,2782397798564
181.236.20.205,2495386866,2782290057766
181.236.20.205,2495580477,2782275998312
181.236.20.205,2495321954,2782330368241
181.236.20.205,2495628131,2782263216470
181.236.20.205,2495514999,2782125158512
181.236.20.205,2495519895,2782191743832
181.236.20.205,2495590207,2782436805077
181.236.20.205,2495524820,2782300851849
181.236.20.205,2495534927,2782419765208
181.236.20.205,2495630132,2782347529456
181.236.20.205,2495606188,2782298332013
181.236.20.205,2495581871,2782179751766
181.236.20.205,2495545515,2782281554135
181.236.20.205,2495565079,2782300490995
181.236.20.205,2495715123,2782466089424
181.236.20.205,2495617109,2782362889461
181.236.20.205,2495425394,2782328689358
181.236.20.205,2495477530,2782446038430
181.236.20.205,2495462691,2782390485271
181.236.20.205,2495607484,2782420118302
181.236.20.205,2495580469,2782275998192
181.236.20.205,2495628121,2782263216363
181.236.20.205,2495711461,2782054751518
181.236.20.205,2495711460,2782054751513
181.236.20.205,2495438687,2782245963893
181.236.20.205,2495551445,2782190558212
181.236.20.205,2495524810,2782300851756
181.236.20.205,2495582335,2782346329230
181.236.20.205,2495520980,2781902847988
181.236.20.205,2495601001,2782344289430
181.236.20.205,2495466251,2782188758618
181.236.20.205,2495325977,2782226184929
181.236.20.205,2495462686,2782390485231
181.236.20.205,2495441856,2782473285322
181.236.20.205,2495425391,2782328689287
181.236.20.205,2495552344,2782232184147
181.236.20.205,2495523689,2782333486570
181.236.20.205,2495206620,2782228337655
181.236.20.205,2495476888,2782426489662
181.236.20.205,2495546930,2782411463512
181.236.20.205,2495261730,2782345729100
181.236.20.205,2495418504,2782365038364
181.236.20.205,2495463880,2782438484824
181.236.20.205,2495438683,2782245963798
181.236.20.205,2495441850,2782473285273
181.236.20.205,2495460236,2782354725118
181.236.20.205,2495472496,2782459238449
181.236.20.205,2495552337,2782232184073
181.236.20.205,2495551437,2782190558091
181.236.20.205,2495723096,2782404991962
181.236.20.205,2495619122,2782300011523
181.236.20.205,2495493531,2782427798441
181.236.20.205,2495624126,2782385449264
181.236.20.205,2495352793,2782372725310
181.236.20.205,2495476877,2782426489567
181.236.20.205,2495423046,2782365409158
181.236.20.205,2495566182,2782391798092
181.236.20.205,2495630113,2782347529222
181.236.20.205,2495651063,2782414118101
190.70.123.85,2495643120,2782181303458
181.236.20.205,2495581859,2782179751546
181.236.20.205,2495527859,2782390370387
181.236.20.205,2495514984,2782125158203
181.236.20.205,2495719073,2782292700466
181.236.20.205,2495386842,2782290057406
181.236.20.205,2495628113,2782263216156
181.236.20.205,2495545500,2782281553895
181.236.20.205,2495519878,2782191743535
181.236.20.205,2495541895,2782314289274
190.70.123.85,2495565063,2782300490751
181.236.20.205,2495624124,2782385449227
181.236.20.205,2495514981,2782125158181
181.236.20.205,2495433838,2782334326383
181.236.20.205,2495497706,2782457449293
181.236.20.205,2495549444,2782365769056
181.236.20.205,2495597463,2782367317975
181.236.20.205,2495508550,2782408484666
181.236.20.205,2495486852,2782181318142
181.236.20.205,2495439461,2782200398070
181.236.20.205,2495583352,2782462249023
181.236.20.205,2495477518,2782446038172
181.236.20.205,2495441837,2782473285123
181.236.20.205,2495438672,2782245963660
181.236.20.205,2495559621,2782241813997
181.236.20.205,2495640105,2782306489121
181.236.20.205,2495460224,2782354724982
181.236.20.205,2495619120,2782300011424
181.236.20.205,2495415486,2782187903526
181.236.20.205,2495433836,2782334326352
181.236.20.205,2495565061,2782300490714
181.236.20.205,2495206606,2782228337436
181.236.20.205,2495438669,2782245963644
181.236.20.205,2495418489,2782365038177
181.236.20.205,2495580454,2782275997911
181.236.20.205,2495433835,2782334326340
181.236.20.205,2495552328,2782232183939
181.236.20.205,2495418492,2782365038197
181.236.20.205,2495557835,2782459724577
181.236.20.205,2495607464,2782420117985
181.236.20.205,2495421553,2782260946027
181.236.20.205,2495437854,2782443644566
181.236.20.205,2495249988,2782266328789
181.236.20.205,2495580451,2782275997850
181.236.20.205,2495709085,2782098807493
181.236.20.205,2495524787,2782300851459
181.236.20.205,2495552320,2782232183875
181.236.20.205,2495628107,2782263216038
181.236.20.205,2495712456,2782205570175
181.236.20.205,2495520957,2781902847676
181.236.20.205,2495486845,2782181318007
181.236.20.205,2495590179,2782436804641
181.236.20.205,2495361857,2782455404386
181.236.20.205,2495603447,2782201102901
181.236.20.205,2495462658,2782390484886
181.236.20.205,2495624110,2782385449081
181.236.20.205,2495412589,2782327008919
181.236.20.205,2495442637,2782315850123
181.236.20.205,2495381944,2782440038358
181.236.20.205,2495477508,2782446038015
181.236.20.205,2495508542,2782408484507
181.236.20.205,2495352771,2782372725026
181.236.20.205,2495583340,2782462248847
181.236.20.205,2495511130,2782428168868
181.236.20.205,2495600834,2782210613700
181.236.20.205,2495262915,2782476168858
181.236.20.205,2495379949,2782310448186
181.236.20.205,2495636118,2782105248520
191.156.34.52,2495591320,2782460324416
181.236.20.205,2495341909,2782452884463
181.236.20.205,2495502863,2782399004475
181.236.20.205,2495603445,2782201102834
181.236.20.205,2495549427,2782365768821
181.236.20.205,2495471114,2782387609013
181.236.20.205,2495415473,2782187903334
181.236.20.205,2495729012,2782425157831
181.236.20.205,2495352768,2782372724990
181.236.20.205,2495262914,2782476168822
181.236.20.205,2495506980,2782344288999
181.236.20.205,2495321921,2782330367654
181.236.20.205,2495321915,2782330367611
181.236.20.205,2495406727,2782374288695
181.236.20.205,2495510674,2782397797930
181.236.20.205,2495549422,2782365768794
181.236.20.205,2495508532,2782408484414
181.236.20.205,2495643097,2782181303171
181.236.20.205,2495721130,2782118500497
181.236.20.205,2495424457,2782188743553
181.236.20.205,2495321916,2782330367613
181.236.20.205,2495638067,2782470884593
181.236.20.205,2495628090,2782263215850
181.236.20.205,2495597450,2782367317698
181.236.20.205,2495405849,2782294017331
181.236.20.205,2495381936,2782440038241
181.236.20.205,2495551414,2782190557710
181.236.20.205,2495502858,2782399004392
181.236.20.205,2495582311,2782346328738
181.236.20.205,2495400784,2782416888894
181.236.20.205,2495729009,2782425157749
181.236.20.205,2495479843,2782311290927
181.236.20.205,2495503873,2782296532190
181.236.20.205,2495527835,2782390370083
191.156.34.52,2495636113,2782105248416
191.156.34.52,2495462649,2782390484742
181.236.20.205,2495729008,2782425157748
181.236.20.205,2495502856,2782399004376
181.236.20.205,2495541867,2782314288948
181.236.20.205,2495608266,2782448444458
181.236.20.205,2495611445,2782190782826
181.236.20.205,2495506972,2782344288894
181.236.20.205,2495446300,2782265370540
181.236.20.205,2495441822,2782473284839
181.236.20.205,2495502853,2782399004364
181.236.20.205,2495261701,2782345728629
181.236.20.205,2495462647,2782390484719
181.236.20.205,2495262904,2782476168728
181.236.20.205,2495538430,2782295455715
181.236.20.205,2495590169,2782436804435
181.236.20.205,2495525825,2782462844317
181.236.20.205,2495506967,2782344288856
181.236.20.205,2495503864,2782296532082
181.236.20.205,2495638063,2782470884488
181.236.20.205,2495711426,2782054750850
181.236.20.205,2495321909,2782330367435
181.236.20.205,2495640085,2782306488711
181.236.20.205,2495715077,2782466088724
181.236.20.205,2495460202,2782354724577
181.236.20.205,2495590162,2782436804329
181.236.20.205,2495341895,2782452884216
181.236.20.205,2495451442,2782292317461
181.236.20.205,2495429547,2782460924563
181.236.20.205,2495539699,2782297731827
181.236.20.205,2495457291,2782289696703
181.236.20.205,2495602688,2782437288573
181.236.20.205,2495559581,2782241813569
181.236.20.205,2495583315,2782462248548
181.236.20.205,2495584415,2782423717556
181.236.20.205,2495715074,2782466088705
181.236.20.205,2495503860,2782296532017
181.236.20.205,2495630076,2782347528702
181.236.20.205,2495638057,2782470884397
181.236.20.205,2495630077,2782347528707
181.236.20.205,2495607440,2782420117592
181.236.20.205,2495608257,2782448444279
181.236.20.205,2495723063,2782404991364
181.236.20.205,2495711420,2782054750786
181.236.20.205,2495527823,2782390369891
181.236.20.205,2495606144,2782298331239
181.236.20.205,2495432075,2782420848634
181.236.20.205,2495541853,2782314288757
181.236.20.205,2495606143,2782298331228
181.236.20.205,2495624094,2782385448728
181.236.20.205,2495493499,2782427797848
181.236.20.205,2495651039,2782414117555
181.236.20.205,2495176991,2782228336985
191.156.237.93,2495479828,2782311290665
181.236.20.205,2495607435,2782420117542
181.236.20.205,2495418463,2782365037709
181.236.20.205,2495480993,2782365408555
181.236.20.205,2495603425,2782201102509
181.236.20.205,2495606140,2782298331193
181.236.20.205,2495651038,2782414117535
181.236.20.205,2495626076,2782433568547
181.236.20.205,2495425350,2782328688532
181.236.20.205,2495723061,2782404991328
181.236.20.205,2495379927,2782310447830
181.236.20.205,2495379926,2782310447822
181.236.20.205,2495426820,2782459364213
181.236.20.205,2495519842,2782191742949
181.236.20.205,2495413986,2782425157461
181.236.20.205,2495587860,2782429004121
181.236.20.205,2495425349,2782328688509
181.236.20.205,2495520933,2781902847181
181.236.20.205,2495514941,2782125157561
181.236.20.205,2495463832,2782438484056
181.236.20.205,2495406706,2782374288340
181.236.20.205,2495703432,2782419997367
181.236.20.205,2495486813,2782181317524
181.236.20.205,2495580421,2782275997345
181.236.20.205,2495602678,2782437288407
181.236.20.205,2495440160,2782470528757
181.236.20.205,2495391953,2782434044046
181.236.20.205,2495503850,2782296531864
181.236.20.205,2495396868,2782235296603
181.236.20.205,2495497678,2782457448670
181.236.20.205,2495440158,2782470528745
181.236.20.205,2495703433,2782419997369
181.236.20.205,2495480986,2782365408442
181.236.20.205,2495510645,2782397797537
181.236.20.205,2495605306,2782273161887
181.236.20.205,2495493492,2782427797715
181.236.20.205,2495325924,2782226184103
181.236.20.205,2495477480,2782446037537
181.236.20.205,2495525796,2782462843994
181.236.20.205,2495606135,2782298331086
181.236.20.205,2495711408,2782054750629
181.236.20.205,2495441806,2782473284511
181.236.20.205,2495472453,2782459237692
181.236.20.205,2495578312,2782385084045
181.236.20.205,2495543865,2782342604707
181.236.20.205,2495386808,2782290056749
181.236.20.205,2495602674,2782437288376
181.236.20.205,2495471092,2782387608552
181.236.20.205,2495587856,2782429004049
181.236.20.205,2495418453,2782365037555
181.236.20.205,2495715062,2782466088519
181.236.20.205,2495624081,2782385448579
181.236.20.205,2495597423,2782367317309
181.236.20.205,2495391946,2782434043988
181.236.20.205,2495462624,2782390484341
181.236.20.205,2495425340,2782328688395
181.236.20.205,2495525799,2782462844003
181.236.20.205,2495321893,2782330367201
181.236.20.205,2495425337,2782328688376
181.236.20.205,2495438629,2782245962967
181.52.205.34,2495525794,2782462843982
181.236.20.205,2495565022,2782300490033
181.236.20.205,2495703425,2782419997297
181.236.20.205,2495510641,2782397797468
181.236.20.205,2495493484,2782427797640
181.236.20.205,2495602666,2782437288279
181.236.20.205,2495591293,2782460323866
181.236.20.205,2495476830,2782426488785
181.236.20.205,2495587853,2782429003953
181.236.20.205,2495523633,2782333485658
181.236.20.205,2495405826,2782294016885
181.236.20.205,2495176978,2782228336760
181.236.20.205,2495578308,2782385083929
181.236.20.205,2495643068,2782181302675
181.236.20.205,2495723048,2782404991097
181.236.20.205,2495460181,2782354724249
181.236.20.205,2495466194,2782188757685
181.236.20.205,2495393852,2782236053030
181.52.218.53,2495480976,2782365408237
181.236.20.205,2495539689,2782297731482
181.236.20.205,2495519830,2782191742747
181.236.20.205,2495719027,2782292699664
181.236.20.205,2495552274,2782232183179
181.236.20.205,2495510638,2782397797403
181.236.20.205,2495508497,2782408483882
181.236.20.205,2495325916,2782226183974
181.236.20.205,2495578305,2782385083913
181.236.20.205,2495492407,2782244565983
181.236.20.205,2495405824,2782294016837
181.236.20.205,2495446263,2782265370040
181.236.20.205,2495590135,2782436803962
181.236.20.205,2495546856,2782411462572
181.236.20.205,2495582288,2782346328208
181.236.20.205,2495549395,2782365768230
181.52.218.53,2495440147,2782470528472
181.236.20.205,2495559555,2782241813135
181.236.20.205,2495262873,2782476168156
181.236.20.205,2495466186,2782188757543
181.236.20.205,2495541827,2782314288360
181.236.20.205,2495578301,2782385083817
181.236.20.205,2495605292,2782273161647
181.236.20.205,2495424425,2782188742927
181.236.20.205,2495476819,2782426488628
181.236.20.205,2495176970,2782228336609
181.236.20.205,2495527804,2782390369475
181.236.20.205,2495581818,2782179750623
181.236.20.205,2495543851,2782342604463
181.236.20.205,2495614428,2782202077032
181.236.20.205,2495686347,2782421088088
181.236.20.205,2495424424,2782188742913
181.236.20.205,2495583290,2782462248090
181.236.20.205,2495425324,2782328688168
181.236.20.205,2495325907,2782226183833
181.236.20.205,2495400744,2782416888288
181.236.20.205,2495176968,2782228336587
181.236.20.205,2495425328,2782328688176
181.236.20.205,2495437800,2782443643742
181.236.20.205,2495523624,2782333485485
181.236.20.205,2495381901,2782440037609
181.236.20.205,2495425319,2782328688131
181.236.20.205,2495645062,2782241321679
181.236.20.205,2495406689,2782374288026
181.236.20.205,2495619066,2782300010538
181.236.20.205,2495511084,2782428168129
181.236.20.205,2495551383,2782190557069
181.236.20.205,2495429525,2782460924075
181.236.20.205,2495715042,2782466088241
181.236.20.205,2495485872,2782433923845
181.236.20.205,2495446253,2782265369892
181.236.20.205,2495433777,2782334325435
181.236.20.205,2495460169,2782354724070
181.236.20.205,2495420847,2782403316989
181.236.20.205,2495325906,2782226183814
181.236.20.205,2495580404,2782275997024
181.236.20.205,2495643060,2782181302493
181.236.20.205,2495492398,2782244565823
181.236.20.205,2495486788,2782181317180
181.236.20.205,2495508487,2782408483730
181.236.20.205,2495566121,2782391797114
181.236.20.205,2495497659,2782457448350
181.236.20.205,2495624063,2782385448294
181.236.20.205,2495413963,2782425157015
181.236.20.205,2495651015,2782414117096
181.236.20.205,2495608227,2782448443799
181.236.20.205,2495462602,2782390484064
181.236.20.205,2495584385,2782423717042
181.236.20.205,2495705411,2782099487695
181.236.20.205,2495543846,2782342604394
181.236.20.205,2495249935,2782266327891
181.236.20.205,2495426793,2782459363782
181.236.20.205,2495502808,2782399003702
181.236.20.205,2495439405,2782200397078
181.236.20.205,2495527798,2782390369387
181.236.20.205,2495477457,2782446037188
181.236.20.205,2495598786,2782436443684
181.236.20.205,2495603405,2782201102061
181.236.20.205,2495432047,2782420848150
181.236.20.205,2495485867,2782433923774
181.236.20.205,2495581808,2782179750527
181.236.20.205,2495457256,2782289696159
181.236.20.205,2495261656,2782345727923
181.236.20.205,2495426790,2782459363756
181.236.20.205,2495349772,2782270288987
181.236.20.205,2495523617,2782333485404
181.236.20.205,2495589440,2782494768282
181.236.20.205,2495391923,2782434043655
181.236.20.205,2495441778,2782473284144
181.236.20.205,2495645056,2782241321594
181.236.20.205,2495463796,2782438483652
181.236.20.205,2495518865,2782224582436
181.236.20.205,2495600778,2782210612844
181.236.20.205,2495502803,2782399003667
181.236.20.205,2495413961,2782425156985
181.236.20.205,2495514917,2782125157122
181.236.20.205,2495551372,2782190556954
181.236.20.205,2495347474,2782287658669
181.236.20.205,2495265867,2782313208434
181.236.20.205,2495524730,2782300850474
181.236.20.205,2495379893,2782310447324
181.236.20.205,2495712406,2782205569232
181.236.20.205,2495439397,2782200397009
181.236.20.205,2495549373,2782365768012
181.236.20.205,2495643053,2782181302368
181.236.20.205,2495418432,2782365037157
181.236.20.205,2495559538,2782241812955
181.236.20.205,2495424416,2782188742755
181.236.20.205,2495426785,2782459363702
181.236.20.205,2495393831,2782236052726
181.236.20.205,2495446240,2782265369747
181.236.20.205,2495508478,2782408483588
181.236.20.205,2495602638,2782437287954
181.236.20.205,2495424415,2782188742733
181.236.20.205,2495412553,2782327007950
181.236.20.205,2495424414,2782188742731
181.236.20.205,2495508479,2782408483592
181.236.20.205,2495381889,2782440037436
181.236.20.205,2495341866,2782452883564
181.236.20.205,2495460155,2782354723910
181.236.20.205,2495341865,2782452883559
181.236.20.205,2495525772,2782462843599
181.236.20.205,2495598771,2782436443554
181.236.20.205,2495460152,2782354723901
181.236.20.205,2495442579,2782315849174
181.236.20.205,2495719002,2782292699277
181.236.20.205,2495605277,2782273161406
190.60.56.234,2495361794,2782455403357
190.60.56.234,2495446230,2782265369658
190.60.56.234,2495525770,2782462843531
181.236.20.205,2495557764,2782459723447
190.60.56.234,2495600772,2782210612698
181.236.20.205,2495437781,2782443643493
181.236.20.205,2495712402,2782205569111
190.60.56.234,2495476801,2782426488338
181.236.20.205,2495578281,2782385083523
181.236.20.205,2495394999,2782409923932
181.236.20.205,2495589429,2782494768102
190.60.56.234,2495415425,2782187902360
181.236.20.205,2495598769,2782436443482
181.236.20.205,2495492383,2782244565584
190.60.56.234,2495352710,2782372724028
190.60.56.234,2495518847,2782224582276
181.236.20.205,2495638009,2782470883676
181.236.20.205,2495493459,2782427797161
181.236.20.205,2495412550,2782327007873
181.236.20.205,2495598767,2782436443475
190.60.56.234,2495325888,2782226183562
190.60.56.234,2495572364,2782343676998
181.236.20.205,2495466165,2782188757236
181.236.20.205,2495262853,2782476167831
181.236.20.205,2495451390,2782292316704
190.60.56.234,2495341860,2782452883470
190.60.56.234,2495715022,2782466087976
190.60.56.234,2495581797,2782179750328
190.60.56.234,2495534821,2782419763763
190.60.56.234,2495552246,2782232182754
181.236.20.205,2495391909,2782434043443
190.60.56.234,2495543832,2782342604164
181.236.20.205,2495723010,2782404990673
190.60.56.234,2495503814,2782296531253
190.60.56.234,2495638008,2782470883651
181.236.20.205,2495527783,2782390369162
190.60.56.234,2495510611,2782397796963
181.236.20.205,2495557760,2782459723397
190.60.56.234,2495471057,2782387608006
181.236.20.205,2495539659,2782297731050
190.60.56.234,2495325886,2782226183525
181.236.20.205,2495249918,2782266327648
181.236.20.205,2495608211,2782448443530
190.60.56.234,2495619046,2782300010222
181.236.20.205,2495493455,2782427797112
181.236.20.205,2495580383,2782275996744
181.236.20.205,2495624038,2782385448017
181.236.20.205,2495341856,2782452883427
181.236.20.205,2495434751,2782474483371
190.60.56.234,2495434750,2782474483369
181.236.20.205,2495262848,2782476167791
181.236.20.205,2495415419,2782187902294
181.236.20.205,2495557759,2782459723372
181.236.20.205,2495619044,2782300010208
181.236.20.205,2495551363,2782190556754
181.236.20.205,2495391905,2782434043423
181.236.20.205,2495549362,2782365767812
190.60.56.234,2495412546,2782327007797
181.236.20.205,2495614410,2782202076685
181.236.20.205,2495518839,2782224582201
181.236.20.205,2495582269,2782346327755
181.236.20.205,2495437774,2782443643408
181.236.20.205,2495424400,2782188742550
181.236.20.205,2495580379,2782275996709
181.236.20.205,2495708406,2782428397137
181.236.20.205,2495508462,2782408483369
181.236.20.205,2495603388,2782201101771
190.60.56.234,2495485845,2782433923488
181.236.20.205,2495539653,2782297730992
190.60.56.234,2495589419,2782494767993
181.236.20.205,2495638004,2782470883585
181.236.20.205,2495525764,2782462843414
181.236.20.205,2495325884,2782226183460
190.60.56.234,2495433755,2782334325093
181.236.20.205,2495261639,2782345727648
181.236.20.205,2495413940,2782425156704
190.60.56.234,2495541794,2782314287939
181.236.20.205,2495607381,2782420116767
181.236.20.205,2495437767,2782443643351
190.60.56.234,2495543823,2782342604049
181.236.20.205,2495347459,2782287658394
154.198.60.253,2495518835,2782224582138
